EPOCH                         BX_(SC)       BY_(SC)       BZ_(SC)     BTOT_(SC)
dd-mm-yyyy hh:mm:ss.ms             nT            nT            nT            nT
12-08-1978 03:00:06.584      -3.18370       7.22300      -1.21600       7.98660
12-08-1978 03:00:10.584      -3.16040       7.22240      -1.21100       7.97600
12-08-1978 03:00:14.584      -3.17290       7.23500      -1.05000       7.96960
12-08-1978 03:00:18.584      -3.05460       7.28930     -0.897000       7.95420
12-08-1978 03:00:22.584      -2.86870       7.35590     -0.947000       7.95210
12-08-1978 03:00:26.585      -2.39400       7.39070      -1.32100       7.88030
12-08-1978 03:00:30.585      -2.10640       7.39710      -1.50300       7.83670
12-08-1978 03:00:34.585      -2.02720       7.35290      -1.44900       7.76360
12-08-1978 03:00:38.585      -2.12900       7.36220      -1.17100       7.75270
12-08-1978 03:00:42.585      -2.22340       7.36810     -0.989000       7.75960
12-08-1978 03:00:46.585      -2.26050       7.36370     -0.783000       7.74250
12-08-1978 03:00:50.585      -2.37900       7.38920     -0.476000       7.77730
12-08-1978 03:00:54.585      -2.53880       7.37550     -0.247000       7.80420
12-08-1978 03:00:58.586      -2.88340       7.24920     -0.158000       7.80320
12-08-1978 03:01:02.586      -3.10230       7.12690     -0.144000       7.77410
12-08-1978 03:01:06.586      -2.69410       7.14090     -0.534000       7.65090
12-08-1978 03:01:10.586      -2.41840       7.24790     -0.714000       7.67400
12-08-1978 03:01:14.586      -2.28200       7.23980     -0.903000       7.64450
12-08-1978 03:01:18.586      -2.55090       7.23390     -0.641000       7.69720
12-08-1978 03:01:22.586      -2.34240       7.33120     -0.415000       7.70750
12-08-1978 03:01:26.586      -2.13680       7.49450     -0.168000       7.79500
12-08-1978 03:01:30.586      -2.10670       7.53480    -0.0650000       7.82410
12-08-1978 03:01:34.586      -2.34950       7.46120    -0.0500000       7.82250
12-08-1978 03:01:38.586      -2.55850       7.38120     -0.205000       7.81480
12-08-1978 03:01:42.586      -2.54620       7.36180    -0.0570000       7.78990
12-08-1978 03:01:46.586      -2.28310       7.45370      0.124000       7.79650
12-08-1978 03:01:50.586      -1.93540       7.57740      0.458000       7.83410
12-08-1978 03:01:54.586      -1.77030       7.61280      0.497000       7.83170
12-08-1978 03:01:58.586      -1.68050       7.61970      0.412000       7.81360
12-08-1978 03:02:02.587      -1.52150       7.63450      0.254000       7.78880
12-08-1978 03:02:06.587      -1.27320       7.74470      0.173000       7.85050
12-08-1978 03:02:10.587      -1.11090       7.82240      0.171000       7.90270
12-08-1978 03:02:14.587     -0.936680       7.91830      0.169000       7.97530
12-08-1978 03:02:18.587     -0.896910       7.98790      0.111000       8.03890
12-08-1978 03:02:22.587     -0.759730       8.13350      0.256000       8.17300
12-08-1978 03:02:26.587     -0.815690       6.68450       2.05300       7.04010
12-08-1978 03:02:30.587      -1.28540       5.29670       3.65500       6.56250
12-08-1978 03:02:34.588      -1.57800       4.64220       4.78700       6.85270
12-08-1978 03:02:38.588      -1.53870       5.92850       4.30300       7.48510
12-08-1978 03:02:42.588      -1.53390       7.21960       2.96600       7.95450
12-08-1978 03:02:46.588      -1.84540       7.60280       1.50000       7.96590
12-08-1978 03:02:50.588      -2.53870       7.44370     -0.465000       7.87840
12-08-1978 03:02:54.588      -2.74110       7.15960      -1.30700       7.77700
12-08-1978 03:02:58.588      -2.65120       7.00940      -1.30600       7.60700
12-08-1978 03:03:02.588      -2.28470       6.51040      0.506000       6.91820
12-08-1978 03:03:06.589      -1.93220       5.84050       2.57700       6.66980
12-08-1978 03:03:10.589      -1.81700       5.06400       4.31800       6.89860
12-08-1978 03:03:14.589      -1.71440       4.77920       4.74500       6.94930
12-08-1978 03:03:18.589      -1.70450       4.58580       4.93600       6.94960
12-08-1978 03:03:22.589      -1.65550       4.65740       4.87100       6.93970
12-08-1978 03:03:26.589      -1.81850       4.78480       4.74700       6.98100
12-08-1978 03:03:30.589      -1.96780       5.19230       4.39700       7.08270
12-08-1978 03:03:34.589      -2.38590       5.57180       3.65000       7.07510
12-08-1978 03:03:38.589      -2.62520       5.86880       3.22200       7.19150
12-08-1978 03:03:42.589      -2.55210       5.96360       3.17000       7.21980
12-08-1978 03:03:46.589      -2.17170       5.84930       3.76200       7.28570
12-08-1978 03:03:50.589      -2.04810       5.66340       4.13900       7.30740
12-08-1978 03:03:54.589      -2.43180       5.76700       3.81100       7.32760
12-08-1978 03:03:58.589      -3.10480       6.01130       2.72400       7.29360
12-08-1978 03:04:02.589      -3.60510       6.34420       1.72700       7.49860
12-08-1978 03:04:06.589      -3.76390       6.44490       1.10700       7.54510
12-08-1978 03:04:10.590      -3.86700       6.28750       1.34500       7.50310
12-08-1978 03:04:14.590      -4.04330       6.23590      0.705000       7.46540
12-08-1978 03:04:18.590      -4.31330       6.10330      0.188000       7.47600
12-08-1978 03:04:22.590      -4.24990       6.25300     -0.279000       7.56570
12-08-1978 03:04:26.590      -3.93090       6.33990      0.502000       7.47650
12-08-1978 03:04:30.590      -3.63140       6.56070      0.999000       7.56490
12-08-1978 03:04:34.590      -3.49460       6.65620      0.905000       7.57210
12-08-1978 03:04:38.590      -3.54600       6.75910     0.0850000       7.63330
12-08-1978 03:04:42.591      -3.63340       6.74670     -0.445000       7.67580
12-08-1978 03:04:46.591      -3.59650       6.80110     -0.899000       7.74590
12-08-1978 03:04:50.591      -3.38270       6.83130      -1.43300       7.75640
12-08-1978 03:04:54.591      -3.34700       6.72310      -2.04200       7.78270
12-08-1978 03:04:58.591      -3.61220       6.45140      -2.34600       7.75720
12-08-1978 03:05:02.591      -3.75830       6.41330      -2.22800       7.76000
12-08-1978 03:05:06.591      -3.55640       6.44440      -2.36000       7.72960
12-08-1978 03:05:10.591      -3.11920       6.47910      -2.79800       7.71620
12-08-1978 03:05:14.592      -3.06740       6.29840      -3.33300       7.75800
12-08-1978 03:05:18.592      -3.18260       6.07430      -3.70200       7.79290
12-08-1978 03:05:22.592      -3.21640       5.81250      -4.07300       7.79250
12-08-1978 03:05:26.592      -3.29500       5.49420      -4.45100       7.80100
12-08-1978 03:05:30.592      -3.58870       5.36690      -4.35000       7.78480
12-08-1978 03:05:34.592      -3.96820       5.45800      -3.94600       7.81730
12-08-1978 03:05:38.592      -4.53230       5.41830      -3.42800       7.85200
12-08-1978 03:05:42.592      -4.71680       5.43750      -3.14300       7.85450
12-08-1978 03:05:46.592      -4.87330       5.36580      -3.02300       7.85360
12-08-1978 03:05:50.592      -5.09360       5.28130      -2.79900       7.85320
12-08-1978 03:05:54.592      -5.35200       4.94800      -2.94000       7.85930
12-08-1978 03:05:58.592      -5.71400       4.67280      -2.84100       7.90930
12-08-1978 03:06:02.592      -5.61010       4.68200      -2.94700       7.87900
12-08-1978 03:06:06.592      -5.49520       4.88820      -2.85400       7.88910
12-08-1978 03:06:10.592      -5.19510       5.10590      -2.99200       7.87490
12-08-1978 03:06:14.592      -4.91110       5.32180      -3.17400       7.90670
12-08-1978 03:06:18.593      -4.69750       5.56030      -3.19300       7.94850
12-08-1978 03:06:22.593      -4.80170       5.53830      -3.09000       7.95480
12-08-1978 03:06:26.593      -5.04220       5.36680      -2.89300       7.91170
12-08-1978 03:06:30.593      -4.81100       5.44730      -2.85700       7.80900
12-08-1978 03:06:34.593      -4.23020       5.92500      -2.77600       7.79160
12-08-1978 03:06:38.593      -3.48470       6.54980      -2.71600       7.90060
12-08-1978 03:06:42.593      -3.13530       6.83950      -2.66600       7.98210
12-08-1978 03:06:46.593      -2.81950       6.97390      -2.73700       8.00490
12-08-1978 03:06:50.594      -2.76360       6.90800      -2.89100       7.98230
12-08-1978 03:06:54.594      -2.63630       6.62470      -3.43700       7.91520
12-08-1978 03:06:58.594      -2.74030       6.41180      -3.67200       7.88070
12-08-1978 03:07:02.594      -2.94550       6.28770      -3.80700       7.91850
12-08-1978 03:07:06.594      -3.57190       6.11760      -3.62300       7.95690
12-08-1978 03:07:10.594      -4.14080       5.86800      -3.51600       7.99620
12-08-1978 03:07:14.594      -4.50350       5.73040      -3.21800       7.96690
12-08-1978 03:07:18.594      -4.72700       5.75010      -2.84300       7.96820
12-08-1978 03:07:22.594      -4.75140       5.75690      -2.77800       7.96480
12-08-1978 03:07:26.594      -4.79860       5.70160      -2.82700       7.97040
12-08-1978 03:07:30.594      -4.92700       5.50300      -2.96200       7.95800
12-08-1978 03:07:34.594      -5.01600       5.40870      -2.99100       7.95980
12-08-1978 03:07:38.594      -5.07250       5.21650      -3.29200       7.98630
12-08-1978 03:07:42.594      -4.97270       5.19700      -3.45400       7.97900
12-08-1978 03:07:46.594      -4.97810       5.10800      -3.56700       7.97490
12-08-1978 03:07:50.594      -5.02430       5.06230      -3.52900       7.95790
12-08-1978 03:07:54.595      -4.98200       5.09740      -3.55900       7.96690
12-08-1978 03:07:58.595      -4.98400       5.01800      -3.68000       7.97250
12-08-1978 03:08:02.595      -5.01200       4.96480      -3.65100       7.94360
12-08-1978 03:08:06.595      -5.04420       4.86380      -3.71200       7.92960
12-08-1978 03:08:10.595      -5.04140       4.88500      -3.70000       7.93530
12-08-1978 03:08:14.595      -4.99420       4.81870      -3.96600       7.99320
12-08-1978 03:08:18.595      -5.01940       4.77970      -4.04600       8.02570
12-08-1978 03:08:22.595      -5.00960       4.65900      -4.26300       8.06060
12-08-1978 03:08:26.596      -4.93080       4.61190      -4.44000       8.08070
12-08-1978 03:08:30.596      -4.88530       4.58080      -4.60500       8.12740
12-08-1978 03:08:34.596      -4.86760       4.65340      -4.59900       8.15460
12-08-1978 03:08:38.596      -4.95860       4.67600      -4.48000       8.15610
12-08-1978 03:08:42.596      -4.92790       4.69760      -4.46500       8.14160
12-08-1978 03:08:46.596      -4.89940       4.74540      -4.40800       8.12120
12-08-1978 03:08:50.596      -4.69290       5.06260      -4.20400       8.08240
12-08-1978 03:08:54.596      -5.01330       5.13780      -3.43300       7.95710
12-08-1978 03:08:58.597      -5.45860       5.01170      -2.90000       7.95770
12-08-1978 03:09:02.597      -5.64850       4.83640      -2.92700       7.99140
12-08-1978 03:09:06.597      -5.34760       4.80780      -3.62700       8.05390
12-08-1978 03:09:10.597      -4.91330       4.89050      -4.24300       8.12780
12-08-1978 03:09:14.597      -4.81920       4.67930      -4.68400       8.18900
12-08-1978 03:09:18.597      -4.70540       4.59840      -4.95900       8.23910
12-08-1978 03:09:22.597      -4.64900       4.40270      -5.22500       8.26410
12-08-1978 03:09:26.597      -4.72890       4.41450      -5.16000       8.27520
12-08-1978 03:09:30.597      -4.90140       4.26510      -5.17700       8.30750
12-08-1978 03:09:34.597      -5.04290       4.23560      -5.06200       8.30650
12-08-1978 03:09:38.597      -5.02390       4.00240      -5.27100       8.30930
12-08-1978 03:09:42.597      -4.95050       3.89930      -5.37100       8.28040
12-08-1978 03:09:46.597      -4.87040       3.86560      -5.54800       8.33330
12-08-1978 03:09:50.597      -4.83990       3.76760      -5.67400       8.35560
12-08-1978 03:09:54.597      -4.90740       3.69570      -5.67500       8.36350
12-08-1978 03:09:58.597      -4.95650       3.63740      -5.58500       8.30590
12-08-1978 03:10:02.598      -5.02730       3.52970      -5.48900       8.23760
12-08-1978 03:10:06.598      -4.98940       3.32640      -5.67800       8.25840
12-08-1978 03:10:10.598      -5.14700       3.22920      -5.70100       8.33180
12-08-1978 03:10:14.598      -4.98750       3.27650      -5.89300       8.38690
12-08-1978 03:10:18.598      -5.95390       5.17780      -6.18100       10.0232
12-08-1978 03:10:22.598      -7.46970       7.62080      -8.56000       13.6801
12-08-1978 03:10:26.598      -10.7300       11.4010      -13.3800       20.5945
12-08-1978 03:10:30.598      -12.0340       14.2960      -16.4170       24.8738
12-08-1978 03:10:34.599      -12.3970       14.9190      -16.5510       25.4987
12-08-1978 03:10:38.599      -10.5240       13.5680      -13.3220       21.7333
12-08-1978 03:10:42.599      -10.2490       12.7150      -11.9850       20.2575
12-08-1978 03:10:46.599      -10.3480       13.6580      -12.4170       21.1615
12-08-1978 03:10:50.599      -11.1680       14.0850      -14.0980       22.8448
12-08-1978 03:10:54.599      -11.7380       14.9220      -14.3170       23.7783
12-08-1978 03:10:58.599      -12.1570       15.4280      -15.6520       25.1157
12-08-1978 03:11:02.599      -12.3520       16.3350      -14.8740       25.3108
12-08-1978 03:11:06.600      -12.4110       15.6860      -15.8570       25.5250
12-08-1978 03:11:10.600      -12.2360       14.8450      -14.7050       24.2140
12-08-1978 03:11:14.600      -12.3640       15.1730      -15.9030       25.2188
12-08-1978 03:11:18.600      -12.7670       15.4740      -14.9810       25.0374
12-08-1978 03:11:22.600      -12.9450       15.5910      -14.5440       24.9432
12-08-1978 03:11:26.600      -12.9280       15.4400      -13.5320       24.2625
12-08-1978 03:11:30.600      -12.4860       14.2630      -14.7920       24.0443
12-08-1978 03:11:34.600      -12.1580       13.8000      -15.6500       24.1484
12-08-1978 03:11:38.600      -12.1040       13.5010      -15.9430       24.1450
12-08-1978 03:11:42.600      -11.1490       13.0750      -15.7190       23.2882
12-08-1978 03:11:46.600      -10.3260       12.7840      -15.8050       22.8003
12-08-1978 03:11:50.600      -9.91570       12.9550      -15.7460       22.6738
12-08-1978 03:11:54.600      -11.1660       15.5250      -15.6770       24.7281
12-08-1978 03:11:58.600      -12.8260       16.4350      -16.4190       26.5365
12-08-1978 03:12:02.600      -13.3470       16.6420      -16.2340       26.8076
12-08-1978 03:12:06.600      -13.4000       15.2170      -16.7100       26.2746
12-08-1978 03:12:10.601      -13.3490       15.0970      -14.9210       25.0751
12-08-1978 03:12:14.601      -12.9620       15.4380      -15.4360       25.3893
12-08-1978 03:12:18.601      -11.1360       14.7510      -15.3830       24.0473
12-08-1978 03:12:22.601      -10.6200       14.4210      -16.1990       24.1490
12-08-1978 03:12:26.601      -9.84550       13.8040      -15.9350       23.2681
12-08-1978 03:12:30.601      -11.3510       14.1990      -15.2330       23.7171
